Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:53 GB00BDCPN049 USD $92.7700 5 UBSS VHTG683420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:53 GB00BDCPN049 USD $92.7700 19 UBSS VHTG683520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:53 GB00BDCPN049 USD $92.7700 10 UBSS VHTG683620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:55 GB00BDCPN049 USD $92.7100 18 BATS VHTG686020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:55 GB00BDCPN049 USD $92.7100 20 BATS VHTG686120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:55 GB00BDCPN049 USD $92.7100 38 BATS VHTG686220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:55 GB00BDCPN049 USD $92.7100 24 BATS VHTG686320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:57 GB00BDCPN049 USD $92.6700 60 PCSE VHTG686920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:01 GB00BDCPN049 USD $92.5900 1 BATS VHTG690620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:01 GB00BDCPN049 USD $92.5900 1 BATS VHTG690720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:01 GB00BDCPN049 USD $92.5900 38 BATS VHTG690820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:01 GB00BDCPN049 USD $92.6300 20 PCSE VHTG690520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:18 GB00BDCPN049 USD $92.6200 40 PCSE VHTG698220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:18 GB00BDCPN049 USD $92.6300 49 UBSS VHTG698320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:19 GB00BDCPN049 USD $92.6300 38 NASD VHTG699020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:19 GB00BDCPN049 USD $92.6300 2 NASD VHTG699120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:28 GB00BDCPN049 USD $92.5800 38 PCSE VHTG705220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:28 GB00BDCPN049 USD $92.5800 22 PCSE VHTG705320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:48 GB00BDCPN049 USD $92.5000 129 INCR VHTG719920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:48 GB00BDCPN049 USD $92.5200 60 MEMX VHTG719820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:38:50 GB00BDCPN049 USD $92.3400 54 UBSS VHTG720620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:40:03 GB00BDCPN049 USD $92.3300 1 BATS VHTG764720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:40:07 GB00BDCPN049 USD $92.3300 19 BATS VHTG767220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:40:20 GB00BDCPN049 USD $92.4200 8 UBSS VHTG776920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:40:21 GB00BDCPN049 USD $92.4000 38 PCSE VHTG777120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:40:21 GB00BDCPN049 USD $92.4000 22 PCSE VHTG777220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:40:48 GB00BDCPN049 USD $92.6000 19 UBSS VHTG795020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:40:48 GB00BDCPN049 USD $92.6000 19 UBSS VHTG795120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:01 GB00BDCPN049 USD $92.5500 20 NASD VHTG806720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:01 GB00BDCPN049 USD $92.5500 20 NASD VHTG806820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:01 GB00BDCPN049 USD $92.5500 71 UBSS VHTG806320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:01 GB00BDCPN049 USD $92.5500 50 UBSS VHTG806420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:01 GB00BDCPN049 USD $92.6000 19 UBSS VHTG805820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:01 GB00BDCPN049 USD $92.6000 19 UBSS VHTG805920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:01 GB00BDCPN049 USD $92.6000 19 UBSS VHTG806020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:01 GB00BDCPN049 USD $92.6000 19 UBSS VHTG806120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:01 GB00BDCPN049 USD $92.6000 2 UBSS VHTG806220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:16 GB00BDCPN049 USD $92.5200 18 NASD VHTG821920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:16 GB00BDCPN049 USD $92.5200 20 NASD VHTG822020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:16 GB00BDCPN049 USD $92.5200 2 NASD VHTG822120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:20 GB00BDCPN049 USD $92.4800 20 PCSE VHTG823820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:20 GB00BDCPN049 USD $92.4800 20 PCSE VHTG823920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:48 GB00BDCPN049 USD $92.6700 1 BATS VHTG844020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:41:59 GB00BDCPN049 USD $92.7150 8 INCR VHTG855720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:42:24 GB00BDCPN049 USD $92.8000 100 INCR VHTG873120260323E
