Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:00 GB00BDCPN049 USD $105.9300 1 UBSS VHTG161120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:00 GB00BDCPN049 USD $105.9300 13 UBSS VHTG161220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:00 GB00BDCPN049 USD $105.9300 13 UBSS VHTG161320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:01 GB00BDCPN049 USD $105.8500 2 NASD VHTG162120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:01 GB00BDCPN049 USD $105.9300 40 PCSE VHTG161420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:02 GB00BDCPN049 USD $105.8500 18 NASD VHTG162520260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:34 GB00BDCPN049 USD $105.8800 2 NASD VHTG168320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:34 GB00BDCPN049 USD $105.8800 18 NASD VHTG168420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:38:05 GB00BDCPN049 USD $105.8500 159 INCR VHTG176020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:38:05 GB00BDCPN049 USD $105.8500 48 INCR VHTG176120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:38:05 GB00BDCPN049 USD $105.8500 20 PCSE VHTG175920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:39:11 GB00BDCPN049 USD $105.8300 20 PCSE VHTG196320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:40:00 GB00BDCPN049 USD $105.9000 28 UBSS VHTG210220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:40:02 GB00BDCPN049 USD $105.8500 20 PCSE VHTG210620260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:40:03 GB00BDCPN049 USD $105.8500 20 PCSE VHTG210720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:40:40 GB00BDCPN049 USD $105.7600 33 UBSS VHTG221620260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:40:50 GB00BDCPN049 USD $105.6850 24 UBSS VHTG222920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:00 GB00BDCPN049 USD $105.7400 25 BATS VHTG225520260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:02 GB00BDCPN049 USD $105.7400 15 BATS VHTG227020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:03 GB00BDCPN049 USD $105.7100 40 PCSE VHTG227220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:13 GB00BDCPN049 USD $105.6800 4 UBSS VHTG231620260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:19 GB00BDCPN049 USD $105.7600 18 UBSS VHTG234420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:29 GB00BDCPN049 USD $105.7200 40 MEMX VHTG238720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:29 GB00BDCPN049 USD $105.6900 25 NASD VHTG238520260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:29 GB00BDCPN049 USD $105.6900 15 NASD VHTG238620260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:33 GB00BDCPN049 USD $105.6600 25 BATS VHTG240120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:33 GB00BDCPN049 USD $105.6600 15 BATS VHTG240220260817E
# Classification - Internal
Coca-Cola Europacific Partners PLC 17/08/2026 09:41:47 GB00BDCPN049 USD $105.6000 25 PCSE VHTG243020260817E
