Name of Issuer Date Time (EST)
Identity code of the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:24 GB00BDCPN049 USD $95.0500 19 UBSS VHTG394520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:24 GB00BDCPN049 USD $95.0500 19 UBSS VHTG394620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:24 GB00BDCPN049 USD $95.0500 6 UBSS VHTG394720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:34 GB00BDCPN049 USD $95.0500 19 UBSS VHTG396020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:34 GB00BDCPN049 USD $95.0500 19 UBSS VHTG396120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:34 GB00BDCPN049 USD $95.0500 4 UBSS VHTG396220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:48 GB00BDCPN049 USD $95.0450 19 INCR VHTG398520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:48 GB00BDCPN049 USD $95.0450 19 INCR VHTG398620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:48 GB00BDCPN049 USD $95.0450 19 INCR VHTG398720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:48 GB00BDCPN049 USD $95.0450 4 INCR VHTG398820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:56 GB00BDCPN049 USD $94.9800 49 UBSS VHTG399520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:56 GB00BDCPN049 USD $94.9600 40 MEMX VHTG399620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:36:24 GB00BDCPN049 USD $94.9500 14 UBSS VHTG408420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:36:24 GB00BDCPN049 USD $94.9500 19 UBSS VHTG408520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:36:24 GB00BDCPN049 USD $94.9500 19 UBSS VHTG408620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:36:24 GB00BDCPN049 USD $94.9500 19 UBSS VHTG408720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:36:24 GB00BDCPN049 USD $94.9500 3 UBSS VHTG408820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:36:36 GB00BDCPN049 USD $94.9500 19 UBSS VHTG412720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:36:36 GB00BDCPN049 USD $94.9500 19 UBSS VHTG412820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:36:36 GB00BDCPN049 USD $94.9500 13 UBSS VHTG412920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:37:03 GB00BDCPN049 USD $94.9500 19 UBSS VHTG422620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:37:03 GB00BDCPN049 USD $94.9500 19 UBSS VHTG422720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:37:03 GB00BDCPN049 USD $94.9500 19 UBSS VHTG422820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:37:03 GB00BDCPN049 USD $94.9500 1 UBSS VHTG422920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:37:03 GB00BDCPN049 USD $94.9500 18 UBSS VHTG423020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:37:03 GB00BDCPN049 USD $94.9500 19 UBSS VHTG423120260320E
