ticker,market,isin,tradable_on_t212,t212_ticker,t212_isin,t212_type,t212_currency,t212_exchange,broker_basis,broker_confidence,ii_exchange,tradable_on_ii,deal_channel,confidence,basis,exception_reason,updated_at
0981.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0992.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1024.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1044.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1088.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1093.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1099.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1177.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1211.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1378.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1810.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1876.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1928.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1929.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
