ticker,model_id,model_name,passed,score,reasons,failed_criteria
MAR,neff_pegy,Neff PEGY,True,0.5328,"['PEGY=0.47', 'growth=1.7%', 'yield=80.0%']",[]
MAR,quality_value,Quality Value,False,0.2,['Profit margin >= 5%: margin=36.0%'],"['ROE below 12%', 'high leverage', 'P/E >= 20', 'FCF yield below 3%']"
MAR,buffett_quality,Buffett Quality,False,0.25,['margin >= 8%: margin=36.0%'],"['ROE too low', 'too much debt', 'P/E too high']"
MAR,economic_moat,Economic Moat,False,0.5,"['solid ROA=9.4%', 'wide margin=36.0%']","['ROE below 18%', 'leverage too high']"
MAR,high_dividend,High Dividend Yield,False,0.3667,"['yield=80.0%', 'universe rank 37%']",['not in top quartile for yield']
MAR,dividend_growth,Dividend Growth,False,0.3333,['dividend payer: yield=80.0%'],"['earnings not growing', 'P/E out of range']"
MAR,magic_formula,Magic Formula,True,0.6548,"['earnings yield rank 65%', 'ROIC rank 66%']",[]
MAR,acquirers_multiple,Acquirer's Multiple,False,0.5408,"['EV/EBIT=27.9', 'universe rank 54%']","['EV/EBIT 27.9 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
MAR,dreman_contrarian,Dreman Contrarian,False,0.617,['low P/B rank 99%'],"['P/E not in bottom quartile', 'dividend yield below median']"
MAR,piotroski_f,Piotroski F-Score,True,0.7778,"['F-Score=7/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'current ratio improving', 'no share dilution', 'gross margin improving']","['leverage declining', 'asset turnover improving']"
MAR,composite_value,Composite Value,False,0.5,['top-tier on price_to_book (percentile 91%)'],[]
MAR,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.69', 'OCF/NI=1.23', 'ratio=-2.22%']",[]
MAR,financial_health,Financial Health,False,0.4,"['ratio=3.6', 'coverage=5.1x']","['high debt to equity', 'high leverage', 'weak liquidity']"
MRVL,graham_defensive,Graham Defensive,False,0.5,"['Current ratio >= 2: CR=3.28', 'Dividend payer: yield=11.00%']","['P/E >= 15', 'valuation too rich on P/B or P/E×P/B']"
MRVL,graham_enterprising,Graham Enterprising,False,0.4,"['Debt/equity < 100%: D/E=29%', 'ROE > 8%: ROE=16.0%']","['P/E >= 25', 'P/B >= 3', 'negative earnings growth']"
MRVL,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MRVL,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=29%'],['P/B too high']
MRVL,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
MRVL,earnings_yield,Earnings Yield,False,0.1158,['E/P=1.4% (P/E=71.9)'],['earnings yield 1.4% below 8%']
MRVL,fcf_yield,FCF Yield,False,0.1302,['FCF yield=1.3%'],['FCF yield 1.3% below 5%']
MRVL,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=11.0%'],['P/E not below 12.0']
MRVL,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth']
MRVL,neff_pegy,Neff PEGY,False,0.0,[],['no growth or dividend yield']
MRVL,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=16.0%', 'Profit margin >= 5%: margin=29.0%', 'Debt/equity < 80%: D/E=29%']","['P/E >= 20', 'FCF yield below 3%']"
MRVL,buffett_quality,Buffett Quality,False,0.75,"['ROE >= 15%: ROE=16.0%', 'D/E < 60.0%: D/E=29%', 'margin >= 8%: margin=29.0%']",['P/E too high']
MRVL,economic_moat,Economic Moat,True,0.75,"['solid ROA=12.0%', 'wide margin=29.0%', 'low leverage D/E=29%']",['ROE below 18%']
MRVL,high_dividend,High Dividend Yield,False,0.0167,"['yield=11.0%', 'universe rank 2%']",['not in top quartile for yield']
MRVL,dividend_growth,Dividend Growth,False,0.3333,['dividend payer: yield=11.0%'],"['earnings not growing', 'P/E out of range']"
MRVL,magic_formula,Magic Formula,False,0.2233,[],['below top half on combined Magic Formula rank']
MRVL,acquirers_multiple,Acquirer's Multiple,False,0.0918,"['EV/EBIT=128.0', 'universe rank 9%']","['EV/EBIT 128.0 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
MRVL,dreman_contrarian,Dreman Contrarian,False,0.2337,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
MRVL,piotroski_f,Piotroski F-Score,True,0.8889,"['F-Score=8/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'leverage declining', 'current ratio improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']",['OCF > net income']
MRVL,composite_value,Composite Value,False,0.3796,[],[]
MRVL,earnings_quality,Earnings Quality,False,0.6667,"['FCF/NI=0.85', 'ratio=4.13%']",['operating cash below earnings']
MRVL,financial_health,Financial Health,True,1.0,"['D/E=29%', 'leverage=21.5%', 'CR=2.01', 'ratio=0.5', 'coverage=6.6x']",[]
MELI,graham_defensive,Graham Defensive,False,0.0,[],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2', 'no dividend']"
MELI,graham_enterprising,Graham Enterprising,False,0.2,['ROE > 8%: ROE=31.3%'],"['P/E >= 25', 'P/B >= 3', 'excessive leverage', 'negative earnings growth']"
MELI,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MELI,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
MELI,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
MELI,earnings_yield,Earnings Yield,False,0.1758,['E/P=2.1% (P/E=47.4)'],['earnings yield 2.1% below 8%']
MELI,fcf_yield,FCF Yield,False,0.0,['FCF yield=-4.5%'],['FCF yield -4.5% below 5%']
MELI,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
MELI,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth']
MELI,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=-15.6%', 'yield=nan%']",['PEGY nan >= 1.0']
MELI,quality_value,Quality Value,False,0.4,"['ROE >= 12%: ROE=31.3%', 'Profit margin >= 5%: margin=6.0%']","['high leverage', 'P/E >= 20', 'FCF yield below 3%']"
MELI,buffett_quality,Buffett Quality,False,0.25,['ROE >= 15%: ROE=31.3%'],"['too much debt', 'thin margins', 'P/E too high']"
MELI,economic_moat,Economic Moat,False,0.25,['high ROE=31.3%'],"['ROA below 8%', 'margins below 12%', 'leverage too high']"
MELI,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield']
MELI,dividend_growth,Dividend Growth,False,0.0,[],"['yield too low', 'earnings not growing', 'P/E out of range']"
MELI,magic_formula,Magic Formula,True,0.6342,"['earnings yield rank 57%', 'ROIC rank 70%']",[]
MELI,acquirers_multiple,Acquirer's Multiple,False,0.4592,"['EV/EBIT=30.6', 'universe rank 46%']","['EV/EBIT 30.6 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
MELI,dreman_contrarian,Dreman Contrarian,False,0.3691,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe']"
MELI,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'leverage declining', 'no share dilution']","['F-Score 5/9 below 7', 'ROA improving', 'current ratio improving', 'gross margin improving', 'asset turnover improving']"
MELI,composite_value,Composite Value,False,0.2443,[],['missing dividend_yield']
MELI,earnings_quality,Earnings Quality,False,0.6667,"['OCF/NI=6.07', 'ratio=-23.72%']",['weak free-cash conversion']
MELI,financial_health,Financial Health,False,0.8,"['leverage=26.7%', 'CR=1.17', 'ratio=1.7', 'coverage=20.0x']",['high debt to equity']
META,graham_defensive,Graham Defensive,False,0.5,"['Current ratio >= 2: CR=2.35', 'Dividend payer: yield=35.00%']","['P/E >= 15', 'valuation too rich on P/B or P/E×P/B']"
META,graham_enterprising,Graham Enterprising,False,0.8,"['P/E < 25: P/E=22.0', 'Debt/equity < 100%: D/E=36%', 'ROE > 8%: ROE=32.9%', 'Positive earnings growth: growth=62.4%']",['P/B >= 3']
META,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
META,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=36%'],['P/B too high']
META,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
META,earnings_yield,Earnings Yield,False,0.3783,['E/P=4.5% (P/E=22.0)'],['earnings yield 4.5% below 8%']
META,fcf_yield,FCF Yield,False,0.1692,['FCF yield=1.7%'],['FCF yield 1.7% below 5%']
META,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=35.0%'],['P/E not below 12.0']
META,lynch_peg,Lynch PEG,True,0.647,"['PEG=0.35', 'growth=62.4%']",[]
META,neff_pegy,Neff PEGY,True,0.7738,"['PEGY=0.23', 'growth=62.4%', 'yield=35.0%']",[]
META,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=32.9%', 'Profit margin >= 5%: margin=32.8%', 'Debt/equity < 80%: D/E=36%']","['P/E >= 20', 'FCF yield below 3%']"
META,buffett_quality,Buffett Quality,True,1.0,"['ROE >= 15%: ROE=32.9%', 'D/E < 60.0%: D/E=36%', 'margin >= 8%: margin=32.8%', 'P/E < 25.0: P/E=22.0']",[]
META,economic_moat,Economic Moat,True,1.0,"['high ROE=32.9%', 'solid ROA=16.5%', 'wide margin=32.8%', 'low leverage D/E=36%']",[]
META,high_dividend,High Dividend Yield,False,0.15,"['yield=35.0%', 'universe rank 15%']",['not in top quartile for yield']
META,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=35.0%', 'earnings growth: growth=62.4%', 'reasonable P/E: P/E=22.0']",[]
META,magic_formula,Magic Formula,True,0.782,"['earnings yield rank 83%', 'ROIC rank 74%']",[]
META,acquirers_multiple,Acquirer's Multiple,False,0.7143,"['EV/EBIT=18.2', 'universe rank 71%']",['EV/EBIT 18.2 above 12.0']
META,dreman_contrarian,Dreman Contrarian,True,0.5323,"['low P/E rank 78%', 'low P/B rank 67%']",['dividend yield below median']
META,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'no share dilution', 'gross margin improving']","['F-Score 5/9 below 7', 'ROA improving', 'leverage declining', 'current ratio improving', 'asset turnover improving']"
META,composite_value,Composite Value,False,0.4817,['top-tier on price_to_book (percentile 70%)'],[]
META,earnings_quality,Earnings Quality,False,0.6667,"['OCF/NI=1.92', 'ratio=-15.12%']",['weak free-cash conversion']
META,financial_health,Financial Health,True,1.0,"['D/E=36%', 'leverage=22.9%', 'CR=2.60', 'ratio=0.1', 'coverage=71.5x']",[]
MCHP,graham_defensive,Graham Defensive,False,0.5,"['Current ratio >= 2: CR=2.09', 'Dividend payer: yield=224.00%']","['P/E >= 15', 'valuation too rich on P/B or P/E×P/B']"
MCHP,graham_enterprising,Graham Enterprising,False,0.2,['Debt/equity < 100%: D/E=88%'],"['P/E >= 25', 'P/B >= 3', 'ROE <= 8%', 'negative earnings growth']"
MCHP,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MCHP,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
MCHP,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
MCHP,earnings_yield,Earnings Yield,False,0.0232,['E/P=0.3% (P/E=358.5)'],['earnings yield 0.3% below 8%']
MCHP,fcf_yield,FCF Yield,False,0.2662,['FCF yield=2.7%'],['FCF yield 2.7% below 5%']
MCHP,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=224.0%'],['P/E not below 12.0']
MCHP,lynch_peg,Lynch PEG,False,0.0,"['PEG=nan', 'growth=nan%']",[]
MCHP,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=nan%', 'yield=224.0%']",['PEGY nan >= 1.0']
MCHP,quality_value,Quality Value,False,0.0,[],"['ROE below 12%', 'thin margins', 'high leverage', 'P/E >= 20', 'FCF yield below 3%']"
MCHP,buffett_quality,Buffett Quality,False,0.0,[],"['ROE too low', 'too much debt', 'thin margins', 'P/E too high']"
MCHP,economic_moat,Economic Moat,False,0.0,[],"['ROE below 18%', 'ROA below 8%', 'margins below 12%', 'leverage too high']"
MCHP,high_dividend,High Dividend Yield,False,0.6833,"['yield=224.0%', 'universe rank 68%']",['not in top quartile for yield']
MCHP,dividend_growth,Dividend Growth,False,0.3333,['dividend payer: yield=224.0%'],"['earnings not growing', 'P/E out of range']"
MCHP,magic_formula,Magic Formula,False,0.1932,[],['below top half on combined Magic Formula rank']
MCHP,acquirers_multiple,Acquirer's Multiple,False,0.1327,"['EV/EBIT=90.9', 'universe rank 13%']","['EV/EBIT 90.9 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
MCHP,dreman_contrarian,Dreman Contrarian,False,0.4304,['dividend rank 68%'],"['P/E not in bottom quartile', 'P/B not cheap vs universe']"
MCHP,piotroski_f,Piotroski F-Score,True,0.7778,"['F-Score=7/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'no share dilution', 'gross margin improving', 'asset turnover improving']","['leverage declining', 'current ratio improving']"
MCHP,composite_value,Composite Value,False,0.5786,"['top-tier on price_to_book (percentile 79%)', 'top-tier on dividend_yield (percentile 88%)', 'top-tier on fcf_yield (percentile 76%)']",[]
MCHP,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=4.96', 'OCF/NI=4.18', 'ratio=-5.09%']",[]
MCHP,financial_health,Financial Health,False,0.4,"['leverage=38.5%', 'CR=2.09']","['high debt to equity', 'high net debt/EBITDA', 'weak interest coverage']"
MU,graham_defensive,Graham Defensive,False,0.5,"['Current ratio >= 2: CR=3.42', 'Dividend payer: yield=5.00%']","['P/E >= 15', 'valuation too rich on P/B or P/E×P/B']"
MU,graham_enterprising,Graham Enterprising,False,0.8,"['P/E < 25: P/E=22.4', 'Debt/equity < 100%: D/E=6%', 'ROE > 8%: ROE=66.6%', 'Positive earnings growth: growth=1368.5%']",['P/B >= 3']
MU,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MU,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=6%'],['P/B too high']
MU,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
MU,earnings_yield,Earnings Yield,False,0.3725,['E/P=4.5% (P/E=22.4)'],['earnings yield 4.5% below 8%']
MU,fcf_yield,FCF Yield,False,0.0734,['FCF yield=0.7%'],['FCF yield 0.7% below 5%']
MU,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=5.0%'],['P/E not below 12.0']
MU,lynch_peg,Lynch PEG,True,0.9837,"['PEG=0.02', 'growth=1368.5%']",[]
MU,neff_pegy,Neff PEGY,True,0.9837,"['PEGY=0.02', 'growth=1368.5%', 'yield=5.0%']",[]
MU,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=66.6%', 'Profit margin >= 5%: margin=55.9%', 'Debt/equity < 80%: D/E=6%']","['P/E >= 20', 'FCF yield below 3%']"
MU,buffett_quality,Buffett Quality,True,1.0,"['ROE >= 15%: ROE=66.6%', 'D/E < 60.0%: D/E=6%', 'margin >= 8%: margin=55.9%', 'P/E < 25.0: P/E=22.4']",[]
MU,economic_moat,Economic Moat,True,1.0,"['high ROE=66.6%', 'solid ROA=10.3%', 'wide margin=55.9%', 'low leverage D/E=6%']",[]
MU,high_dividend,High Dividend Yield,False,0.0,"['yield=5.0%', 'universe rank 0%']",['not in top quartile for yield']
MU,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=5.0%', 'earnings growth: growth=1368.5%', 'reasonable P/E: P/E=22.4']",[]
MU,magic_formula,Magic Formula,False,0.3496,[],['below top half on combined Magic Formula rank']
MU,acquirers_multiple,Acquirer's Multiple,False,0.102,"['EV/EBIT=104.0', 'universe rank 10%']","['EV/EBIT 104.0 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
MU,dreman_contrarian,Dreman Contrarian,False,0.4012,['low P/E rank 77%'],"['P/B not cheap vs universe', 'dividend yield below median']"
MU,piotroski_f,Piotroski F-Score,True,0.7778,"['F-Score=7/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'leverage declining', 'gross margin improving', 'asset turnover improving']","['current ratio improving', 'no share dilution']"
MU,composite_value,Composite Value,False,0.5254,"['top-tier on trailing_pe (percentile 90%)', 'top-tier on ev_ebitda (percentile 88%)']",[]
MU,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.89', 'OCF/NI=2.05', 'ratio=-10.85%']",[]
MU,financial_health,Financial Health,True,1.0,"['D/E=6%', 'leverage=18.5%', 'CR=2.52', 'ratio=-0.3', 'coverage=20.6x']",[]
MSFT,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=95.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
MSFT,graham_enterprising,Graham Enterprising,False,0.8,"['P/E < 25: P/E=22.7', 'Debt/equity < 100%: D/E=30%', 'ROE > 8%: ROE=34.0%', 'Positive earnings growth: growth=23.4%']",['P/B >= 3']
MSFT,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MSFT,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=30%'],['P/B too high']
MSFT,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
MSFT,earnings_yield,Earnings Yield,False,0.3666,['E/P=4.4% (P/E=22.7)'],['earnings yield 4.4% below 8%']
MSFT,fcf_yield,FCF Yield,False,0.1305,['FCF yield=1.3%'],['FCF yield 1.3% below 5%']
MSFT,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=95.0%'],['P/E not below 12.0']
MSFT,lynch_peg,Lynch PEG,True,0.0285,"['PEG=0.97', 'growth=23.4%']",[]
MSFT,neff_pegy,Neff PEGY,True,0.808,"['PEGY=0.19', 'growth=23.4%', 'yield=95.0%']",[]
MSFT,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=34.0%', 'Profit margin >= 5%: margin=39.3%', 'Debt/equity < 80%: D/E=30%']","['P/E >= 20', 'FCF yield below 3%']"
MSFT,buffett_quality,Buffett Quality,True,1.0,"['ROE >= 15%: ROE=34.0%', 'D/E < 60.0%: D/E=30%', 'margin >= 8%: margin=39.3%', 'P/E < 25.0: P/E=22.7']",[]
MSFT,economic_moat,Economic Moat,True,1.0,"['high ROE=34.0%', 'solid ROA=16.5%', 'wide margin=39.3%', 'low leverage D/E=30%']",[]
MSFT,high_dividend,High Dividend Yield,False,0.4333,"['yield=95.0%', 'universe rank 43%']",['not in top quartile for yield']
MSFT,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=95.0%', 'earnings growth: growth=23.4%', 'reasonable P/E: P/E=22.7']",[]
MSFT,magic_formula,Magic Formula,True,0.7715,"['earnings yield rank 76%', 'ROIC rank 79%']",[]
MSFT,acquirers_multiple,Acquirer's Multiple,False,0.6429,"['EV/EBIT=22.4', 'universe rank 64%']",['EV/EBIT 22.4 above 12.0']
MSFT,dreman_contrarian,Dreman Contrarian,False,0.5751,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
MSFT,piotroski_f,Piotroski F-Score,False,0.6667,"['F-Score=6/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'leverage declining', 'current ratio improving', 'no share dilution']","['F-Score 6/9 below 7', 'ROA improving', 'gross margin improving', 'asset turnover improving']"
MSFT,composite_value,Composite Value,True,0.7055,"['top-tier on trailing_pe (percentile 82%)', 'top-tier on price_to_book (percentile 77%)', 'top-tier on ev_ebitda (percentile 86%)']",[]
MSFT,earnings_quality,Earnings Quality,False,0.6667,"['OCF/NI=1.34', 'ratio=-5.55%']",['weak free-cash conversion']
MSFT,financial_health,Financial Health,True,1.0,"['D/E=30%', 'leverage=9.8%', 'CR=1.35', 'ratio=0.3', 'coverage=53.9x']",[]
MSTR,graham_defensive,Graham Defensive,False,0.5,"['P/B < 1.5 or P/E×P/B < 22.5: P/B=0.87', 'Current ratio >= 2: CR=6.05']","['no positive trailing P/E', 'no dividend']"
MSTR,graham_enterprising,Graham Enterprising,False,0.4,"['P/B < 3: P/B=0.87', 'Debt/equity < 100%: D/E=18%']","['missing P/E', 'ROE <= 8%', 'negative earnings growth']"
MSTR,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MSTR,schloss,Schloss Low P/B,True,1.0,"['P/B < 1.2: P/B=0.87', 'D/E < 50.0%: D/E=18%']",[]
MSTR,deep_value,Deep Value,True,1.0,"['P/B=0.87', 'EV/EBITDA=-3.4']",[]
MSTR,earnings_yield,Earnings Yield,False,1.0,['E/P=nan% (P/E=nan)'],['earnings yield nan% below 8%']
MSTR,fcf_yield,FCF Yield,False,0.0,['FCF yield=-26.0%'],['FCF yield -26.0% below 5%']
MSTR,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
MSTR,lynch_peg,Lynch PEG,False,0.0,"['PEG=nan', 'growth=nan%']",[]
MSTR,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=nan%', 'yield=nan%']",['PEGY nan >= 1.0']
MSTR,quality_value,Quality Value,False,0.2,['Debt/equity < 80%: D/E=18%'],"['ROE below 12%', 'thin margins', 'missing P/E', 'FCF yield below 3%']"
MSTR,buffett_quality,Buffett Quality,False,0.25,['D/E < 60.0%: D/E=18%'],"['ROE too low', 'thin margins', 'missing P/E']"
MSTR,economic_moat,Economic Moat,False,0.25,['low leverage D/E=18%'],"['ROE below 18%', 'ROA below 8%', 'margins below 12%']"
MSTR,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield']
MSTR,dividend_growth,Dividend Growth,False,0.0,[],"['yield too low', 'earnings not growing', 'P/E out of range']"
MSTR,magic_formula,Magic Formula,False,0.0863,[],['below top half on combined Magic Formula rank']
MSTR,acquirers_multiple,Acquirer's Multiple,False,0.0,[],['missing EV or EBIT']
MSTR,dreman_contrarian,Dreman Contrarian,False,0.0,[],['missing valuation data']
MSTR,piotroski_f,Piotroski F-Score,False,0.3333,"['F-Score=3/9', 'OCF > net income', 'leverage declining', 'current ratio improving']","['F-Score 3/9 below 7', 'positive net income', 'positive operating cash flow', 'ROA improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']"
MSTR,composite_value,Composite Value,False,0.6364,"['top-tier on price_to_book (percentile 100%)', 'top-tier on ev_ebitda (percentile 100%)']","['missing trailing_pe', 'missing dividend_yield']"
MSTR,earnings_quality,Earnings Quality,False,0.5,['ratio=-6.13%'],['negative net income']
MSTR,financial_health,Financial Health,True,0.8,"['D/E=18%', 'leverage=13.4%', 'CR=5.62', 'insufficient data — skipped']",['weak interest coverage']
MDLZ,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=333.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
MDLZ,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=84%', 'ROE > 8%: ROE=10.2%', 'Positive earnings growth: growth=41.3%']","['P/E >= 25', 'P/B >= 3']"
MDLZ,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MDLZ,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
MDLZ,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
MDLZ,earnings_yield,Earnings Yield,False,0.2795,['E/P=3.4% (P/E=29.8)'],['earnings yield 3.4% below 8%']
MDLZ,fcf_yield,FCF Yield,False,0.3665,['FCF yield=3.7%'],['FCF yield 3.7% below 5%']
MDLZ,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=333.0%'],['P/E not below 12.0']
MDLZ,lynch_peg,Lynch PEG,True,0.2781,"['PEG=0.72', 'growth=41.3%']",[]
MDLZ,neff_pegy,Neff PEGY,True,0.9204,"['PEGY=0.08', 'growth=41.3%', 'yield=333.0%']",[]
MDLZ,quality_value,Quality Value,False,0.4,"['Profit margin >= 5%: margin=6.6%', 'FCF yield >= 3%: FCF yield=3.7%']","['ROE below 12%', 'high leverage', 'P/E >= 20']"
MDLZ,buffett_quality,Buffett Quality,False,0.0,[],"['ROE too low', 'too much debt', 'thin margins', 'P/E too high']"
MDLZ,economic_moat,Economic Moat,False,0.0,[],"['ROE below 18%', 'ROA below 8%', 'margins below 12%', 'leverage too high']"
MDLZ,high_dividend,High Dividend Yield,True,0.8833,"['yield=333.0%', 'universe rank 88%']",[]
MDLZ,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=333.0%', 'earnings growth: growth=41.3%']",['P/E out of range']
MDLZ,magic_formula,Magic Formula,False,0.468,['earnings yield rank 67%'],['below top half on combined Magic Formula rank']
MDLZ,acquirers_multiple,Acquirer's Multiple,False,0.5612,"['EV/EBIT=27.0', 'universe rank 56%']","['EV/EBIT 27.0 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
MDLZ,dreman_contrarian,Dreman Contrarian,True,0.7622,"['low P/B rank 79%', 'dividend rank 88%']",['P/E not in bottom quartile']
MDLZ,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'no share dilution', 'asset turnover improving']","['F-Score 5/9 below 7', 'ROA improving', 'leverage declining', 'current ratio improving', 'gross margin improving']"
MDLZ,composite_value,Composite Value,False,0.5321,['top-tier on price_to_book (percentile 71%)'],[]
MDLZ,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=1.16', 'OCF/NI=1.84', 'ratio=-2.89%']",[]
MDLZ,financial_health,Financial Health,False,0.6,"['leverage=30.5%', 'ratio=3.9', 'coverage=6.0x']","['high debt to equity', 'weak liquidity']"
MPWR,graham_defensive,Graham Defensive,False,0.5,"['Current ratio >= 2: CR=4.79', 'Dividend payer: yield=57.00%']","['P/E >= 15', 'valuation too rich on P/B or P/E×P/B']"
MPWR,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=1%', 'ROE > 8%: ROE=19.6%', 'Positive earnings growth: growth=39.5%']","['P/E >= 25', 'P/B >= 3']"
MPWR,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MPWR,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=1%'],['P/B too high']
MPWR,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
MPWR,earnings_yield,Earnings Yield,False,0.0873,['E/P=1.0% (P/E=95.5)'],['earnings yield 1.0% below 8%']
MPWR,fcf_yield,FCF Yield,False,0.075,['FCF yield=0.8%'],['FCF yield 0.8% below 5%']
MPWR,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=57.0%'],['P/E not below 12.0']
MPWR,lynch_peg,Lynch PEG,False,0.0,"['PEG=2.42', 'growth=39.5%']",['PEG 2.42 >= 1.0']
MPWR,neff_pegy,Neff PEGY,True,0.0106,"['PEGY=0.99', 'growth=39.5%', 'yield=57.0%']",[]
MPWR,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=19.6%', 'Profit margin >= 5%: margin=23.0%', 'Debt/equity < 80%: D/E=1%']","['P/E >= 20', 'FCF yield below 3%']"
MPWR,buffett_quality,Buffett Quality,False,0.75,"['ROE >= 15%: ROE=19.6%', 'D/E < 60.0%: D/E=1%', 'margin >= 8%: margin=23.0%']",['P/E too high']
